project_code,project_name,sector,ministry,implementing_agency,state,original_cost,revised_cost,expenditure,physical_progress,sanction_date,original_doc,revised_doc,snapshot_date,target_final_delay_months,target_cost_overrun_pct,target_is_high_risk,snapshot_year_month
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4333.87,2592.05,60.0,2009-06-01,2014-02-05,2018-01-24,2014-03-07,69,18.89,1,2014_03
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4333.87,2788.83,60.0,2009-06-01,2014-02-05,2018-01-24,2014-11-02,69,18.89,1,2014_11
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4333.87,2594.53,60.0,2009-06-01,2014-02-05,2018-01-24,2015-06-30,69,18.89,1,2015_06
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4333.87,2587.2,60.0,2009-06-01,2014-02-05,2018-01-24,2016-02-25,69,18.89,1,2016_02
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4333.87,2864.17,60.0,2009-06-01,2014-02-05,2018-01-24,2016-10-22,69,18.89,1,2016_10
PAIM-1173,Project PAIM-1173 - Expressway,Telecommunications,Ministry of Communications,GAIL,Gujarat,3645.37,4333.87,2492.2,60.0,2009-06-01,2014-02-05,2018-01-24,2017-06-19,69,18.89,1,2017_06
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,5982.73,348.16,5.1,2008-01-01,2013-02-03,2013-02-03,2008-10-27,50,14.46,1,2008_10
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6319.12,828.09,11.6,2008-01-01,2013-02-03,2015-12-20,2009-06-24,50,14.46,1,2009_06
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6511.34,1375.71,19.7,2008-01-01,2013-02-03,2015-12-20,2010-02-19,50,14.46,1,2010_02
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6703.56,1821.65,29.1,2008-01-01,2013-02-03,2015-12-20,2010-10-17,50,14.46,1,2010_10
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,2399.87,39.4,2008-01-01,2013-02-03,2015-12-20,2011-06-14,50,14.46,1,2011_06
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,3833.66,50.6,2008-01-01,2013-02-03,2015-12-20,2012-02-09,50,14.46,1,2012_02
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,3856.26,62.6,2008-01-01,2013-02-03,2015-12-20,2012-10-06,50,14.46,1,2012_10
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,5227.09,69.0,2008-01-01,2013-02-03,2015-12-20,2013-06-03,50,14.46,1,2013_06
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,4438.69,65.0,2008-01-01,2013-02-03,2015-12-20,2014-01-29,50,14.46,1,2014_01
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,4060.02,61.0,2008-01-01,2013-02-03,2015-12-20,2014-09-26,50,14.46,1,2014_09
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,4605.61,60.0,2008-01-01,2013-02-03,2015-12-20,2015-05-24,50,14.46,1,2015_05
PAIM-1174,Project PAIM-1174 - Thermal Power Unit,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,Indian Railways,Rajasthan,5982.73,6847.73,4236.64,60.0,2008-01-01,2013-02-03,2015-12-20,2016-01-19,50,14.46,1,2016_01
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3249.27,119.22,3.2,2006-03-01,2011-10-01,2011-10-01,2006-12-26,58,17.45,1,2006_12
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3469.82,214.24,7.2,2006-03-01,2011-10-01,2015-01-30,2007-08-23,58,17.45,1,2007_08
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3595.85,419.46,12.6,2006-03-01,2011-10-01,2015-01-30,2008-04-19,58,17.45,1,2008_04
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3721.88,715.16,19.1,2006-03-01,2011-10-01,2015-01-30,2008-12-15,58,17.45,1,2008_12
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,1018.01,26.5,2006-03-01,2011-10-01,2015-01-30,2009-08-12,58,17.45,1,2009_08
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,1355.7,34.6,2006-03-01,2011-10-01,2015-01-30,2010-04-09,58,17.45,1,2010_04
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,1785.48,43.5,2006-03-01,2011-10-01,2015-01-30,2010-12-05,58,17.45,1,2010_12
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,2149.07,54.3,2006-03-01,2011-10-01,2015-01-30,2011-08-02,58,17.45,1,2011_08
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,2358.73,60.0,2006-03-01,2011-10-01,2015-01-30,2012-03-29,58,17.45,1,2012_03
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,1983.13,60.0,2006-03-01,2011-10-01,2015-01-30,2012-11-24,58,17.45,1,2012_11
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,2205.02,60.0,2006-03-01,2011-10-01,2015-01-30,2013-07-22,58,17.45,1,2013_07
PAIM-1175,Project PAIM-1175 - Gas Pipeline Expansion,Urban Infrastructure & Metro,Ministry of Housing and Urban Affairs,POWERGRID,Madhya Pradesh,3249.27,3816.4,2105.78,60.0,2006-03-01,2011-10-01,2015-01-30,2014-03-19,58,17.45,1,2014_03
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,1815.87,24.75,1.6,2008-02-01,2013-10-02,2013-10-02,2008-11-27,97,33.71,1,2008_11
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2053.94,75.54,3.4,2008-02-01,2013-10-02,2019-04-30,2009-07-25,97,33.71,1,2009_07
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2189.98,153.32,6.6,2008-02-01,2013-10-02,2019-04-30,2010-03-22,97,33.71,1,2010_03
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2326.02,259.9,10.8,2008-02-01,2013-10-02,2019-04-30,2010-11-17,97,33.71,1,2010_11
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,418.84,16.0,2008-02-01,2013-10-02,2019-04-30,2011-07-15,97,33.71,1,2011_07
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,587.43,24.1,2008-02-01,2013-10-02,2019-04-30,2012-03-11,97,33.71,1,2012_03
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,979.15,38.0,2008-02-01,2013-10-02,2019-04-30,2012-11-06,97,33.71,1,2012_11
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,1441.14,52.5,2008-02-01,2013-10-02,2019-04-30,2013-07-04,97,33.71,1,2013_07
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,1402.55,60.0,2008-02-01,2013-10-02,2019-04-30,2014-03-01,97,33.71,1,2014_03
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,1547.79,60.0,2008-02-01,2013-10-02,2019-04-30,2014-10-27,97,33.71,1,2014_10
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,1446.2,60.0,2008-02-01,2013-10-02,2019-04-30,2015-06-24,97,33.71,1,2015_06
PAIM-1176,Project PAIM-1176 - Metro Line Phase II,Railways,Ministry of Railways,NHAI,Punjab,1815.87,2428.05,1533.05,60.0,2008-02-01,2013-10-02,2019-04-30,2016-02-19,97,33.71,1,2016_02
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,4413.35,527.94,10.6,2020-09-01,2024-03-14,2024-03-14,2021-06-28,16,19.93,1,2021_06
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,4755.36,1316.71,24.1,2020-09-01,2024-03-14,2025-02-13,2022-02-23,16,19.93,1,2022_02
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,4950.8,2166.96,40.2,2020-09-01,2024-03-14,2025-02-13,2022-10-21,16,19.93,1,2022_10
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,5146.23,3234.17,58.4,2020-09-01,2024-03-14,2025-02-13,2023-06-18,16,19.93,1,2023_06
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,5292.81,3785.72,78.2,2020-09-01,2024-03-14,2025-02-13,2024-02-13,16,19.93,1,2024_02
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,5292.81,4066.19,80.8,2020-09-01,2024-03-14,2025-02-13,2024-10-10,16,19.93,1,2024_10
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,5292.81,4059.7,77.5,2020-09-01,2024-03-14,2025-02-13,2025-06-07,16,19.93,1,2025_06
PAIM-1177,Project PAIM-1177 - Gas Pipeline Expansion,Coal,Ministry of Coal,POWERGRID,Maharashtra,4413.35,5292.81,4249.36,74.2,2020-09-01,2024-03-14,2025-02-13,2026-02-02,16,19.93,1,2026_02
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,1534.49,21.4,2012-01-01,2016-02-09,2016-02-09,2012-10-27,0,2.6,0,2012_10
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,3026.22,37.9,2012-01-01,2016-02-09,2016-02-09,2013-06-24,0,2.6,0,2013_06
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,4658.64,53.6,2012-01-01,2016-02-09,2016-02-09,2014-02-19,0,2.6,0,2014_02
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,5945.03,68.8,2012-01-01,2016-02-09,2016-02-09,2014-10-17,0,2.6,0,2014_10
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,7405.64,83.6,2012-01-01,2016-02-09,2016-02-09,2015-06-14,0,2.6,0,2015_06
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,7400.21,98.2,2012-01-01,2016-02-09,2016-02-09,2016-02-09,0,2.6,0,2016_02
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,7423.18,100.0,2012-01-01,2016-02-09,2016-02-09,2016-10-06,0,2.6,0,2016_10
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,7851.77,100.0,2012-01-01,2016-02-09,2016-02-09,2017-06-03,0,2.6,0,2017_06
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,7689.5,100.0,2012-01-01,2016-02-09,2016-02-09,2018-01-29,0,2.6,0,2018_01
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,6880.23,100.0,2012-01-01,2016-02-09,2016-02-09,2018-09-26,0,2.6,0,2018_09
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,7340.15,100.0,2012-01-01,2016-02-09,2016-02-09,2019-05-24,0,2.6,0,2019_05
PAIM-1178,Project PAIM-1178 - Expressway,Railways,Ministry of Railways,RVNL,Madhya Pradesh,7851.77,7851.77,7659.99,100.0,2012-01-01,2016-02-09,2016-02-09,2020-01-19,0,2.6,0,2020_01
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,5726.7,1034.84,16.2,2019-07-01,2022-02-15,2022-02-15,2020-04-26,25,25.89,1,2020_04
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,6303.29,2492.73,36.9,2019-07-01,2022-02-15,2023-07-25,2020-12-22,25,25.89,1,2020_12
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,6632.77,3806.83,61.5,2019-07-01,2022-02-15,2023-07-25,2021-08-19,25,25.89,1,2021_08
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,6962.25,5530.2,85.0,2019-07-01,2022-02-15,2023-07-25,2022-04-16,25,25.89,1,2022_04
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,7209.37,6651.34,81.0,2019-07-01,2022-02-15,2023-07-25,2022-12-12,25,25.89,1,2022_12
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,7209.37,4735.66,77.0,2019-07-01,2022-02-15,2023-07-25,2023-08-09,25,25.89,1,2023_08
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,7209.37,5603.95,73.0,2019-07-01,2022-02-15,2023-07-25,2024-04-05,25,25.89,1,2024_04
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,7209.37,5282.25,69.0,2019-07-01,2022-02-15,2023-07-25,2024-12-01,25,25.89,1,2024_12
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,7209.37,4858.57,65.0,2019-07-01,2022-02-15,2023-07-25,2025-07-29,25,25.89,1,2025_07
PAIM-1179,Project PAIM-1179 - Expressway,Coal,Ministry of Coal,NTPC,Uttar Pradesh,5726.7,7209.37,5044.32,61.0,2019-07-01,2022-02-15,2023-07-25,2026-03-26,25,25.89,1,2026_03
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,809.14,84.33,12.0,2001-10-01,2004-09-15,2004-09-15,2002-07-28,28,38.25,1,2002_07
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,929.51,221.91,27.2,2001-10-01,2004-09-15,2006-04-25,2003-03-25,28,38.25,1,2003_03
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,998.29,410.07,45.7,2001-10-01,2004-09-15,2006-04-25,2003-11-20,28,38.25,1,2003_11
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1067.07,733.16,66.8,2001-10-01,2004-09-15,2006-04-25,2004-07-17,28,38.25,1,2004_07
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,715.97,71.5,2001-10-01,2004-09-15,2006-04-25,2005-03-14,28,38.25,1,2005_03
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,835.61,65.5,2001-10-01,2004-09-15,2006-04-25,2005-11-09,28,38.25,1,2005_11
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,660.46,60.0,2001-10-01,2004-09-15,2006-04-25,2006-07-07,28,38.25,1,2006_07
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,671.5,60.0,2001-10-01,2004-09-15,2006-04-25,2007-03-04,28,38.25,1,2007_03
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,620.18,60.0,2001-10-01,2004-09-15,2006-04-25,2007-10-30,28,38.25,1,2007_10
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,665.34,60.0,2001-10-01,2004-09-15,2006-04-25,2008-06-26,28,38.25,1,2008_06
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,703.79,60.0,2001-10-01,2004-09-15,2006-04-25,2009-02-21,28,38.25,1,2009_02
PAIM-1180,Project PAIM-1180 - Railway Line Electrification,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,NTPC,Haryana,809.14,1118.65,721.77,60.0,2001-10-01,2004-09-15,2006-04-25,2009-10-19,28,38.25,1,2009_10
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,6975.36,3012.0,38.6,2016-01-01,2017-06-24,2017-06-24,2016-10-27,6,16.38,1,2016_10
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,7419.8,7347.59,88.2,2016-01-01,2017-06-24,2017-10-27,2017-06-24,6,16.38,1,2017_06
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,7673.77,6716.39,92.7,2016-01-01,2017-06-24,2017-10-27,2018-02-19,6,16.38,1,2018_02
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,7927.74,7543.92,90.0,2016-01-01,2017-06-24,2017-10-27,2018-10-17,6,16.38,1,2018_10
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,8118.22,6601.66,87.3,2016-01-01,2017-06-24,2017-10-27,2019-06-14,6,16.38,1,2019_06
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,8118.22,6237.91,84.7,2016-01-01,2017-06-24,2017-10-27,2020-02-09,6,16.38,1,2020_02
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,8118.22,6027.13,82.0,2016-01-01,2017-06-24,2017-10-27,2020-10-06,6,16.38,1,2020_10
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,8118.22,6132.81,79.3,2016-01-01,2017-06-24,2017-10-27,2021-06-03,6,16.38,1,2021_06
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,8118.22,6095.84,76.7,2016-01-01,2017-06-24,2017-10-27,2022-01-29,6,16.38,1,2022_01
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,8118.22,6603.93,74.0,2016-01-01,2017-06-24,2017-10-27,2022-09-26,6,16.38,1,2022_09
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,8118.22,5128.24,71.3,2016-01-01,2017-06-24,2017-10-27,2023-05-24,6,16.38,1,2023_05
PAIM-1181,Project PAIM-1181 - Railway Line Electrification,Power & Renewable Energy,Ministry of Power,NTPC,Madhya Pradesh,6975.36,8118.22,5970.29,68.7,2016-01-01,2017-06-24,2017-10-27,2024-01-19,6,16.38,1,2024_01
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,699.8,19.0,2014-04-01,2018-12-06,2018-12-06,2015-01-26,0,0.5,0,2015_01
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,1315.68,33.7,2014-04-01,2018-12-06,2018-12-06,2015-09-23,0,0.5,0,2015_09
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,1734.88,47.6,2014-04-01,2018-12-06,2018-12-06,2016-05-20,0,0.5,0,2016_05
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,2669.59,61.1,2014-04-01,2018-12-06,2018-12-06,2017-01-15,0,0.5,0,2017_01
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,2794.22,74.3,2014-04-01,2018-12-06,2018-12-06,2017-09-12,0,0.5,0,2017_09
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,4140.05,87.3,2014-04-01,2018-12-06,2018-12-06,2018-05-10,0,0.5,0,2018_05
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,4265.04,100.0,2014-04-01,2018-12-06,2018-12-06,2019-01-05,0,0.5,0,2019_01
PAIM-1182,Project PAIM-1182 - Expressway,Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,DMRC,Andhra Pradesh,4265.04,4265.04,4265.04,100.0,2014-04-01,2018-12-06,2018-12-06,2019-09-02,0,0.5,0,2019_09
